index,name,lat,lon,context
14948,London,51.50853,-0.12574,"[',', 'a', 'company', 'of', 'young', 'men', ',', 'known', 'as', '``', 'settlement', 'clerks', ',', ""''"", 'after', 'a', 'system', 'borrowed', 'from', 'London', ',', 'gathered', 'in', 'the', 'center', 'of', 'the', 'room', 'and', 'compared', 'or', 'gathered', 'the', 'various', 'trades', 'of', 'the', 'day', 'in', 'a']"
15000,Delaware,39.00039,-75.49992,"['which', 'naturally', 'canceled', 'each', 'other', '.', 'They', 'carried', 'long', 'account', 'books', ',', 'and', 'called', 'out', 'the', 'transactions', '--', ""''"", 'Delaware', 'and', 'Maryland', 'sold', 'to', 'Beaumont', 'and', 'Company', ',', ""''"", '``', 'Delware', 'and', 'Maryland', 'sold', 'to', 'Tighe', 'and', 'Company', ',', ""''""]"
15002,Maryland,39.00039,-76.74997,"['canceled', 'each', 'other', '.', 'They', 'carried', 'long', 'account', 'books', ',', 'and', 'called', 'out', 'the', 'transactions', '--', ""''"", 'Delaware', 'and', 'Maryland', 'sold', 'to', 'Beaumont', 'and', 'Company', ',', ""''"", '``', 'Delware', 'and', 'Maryland', 'sold', 'to', 'Tighe', 'and', 'Company', ',', ""''"", 'and', 'so']"
15005,Beaumont,-34.94899,138.66188,"['.', 'They', 'carried', 'long', 'account', 'books', ',', 'and', 'called', 'out', 'the', 'transactions', '--', ""''"", 'Delaware', 'and', 'Maryland', 'sold', 'to', 'Beaumont', 'and', 'Company', ',', ""''"", '``', 'Delware', 'and', 'Maryland', 'sold', 'to', 'Tighe', 'and', 'Company', ',', ""''"", 'and', 'so', 'on', '.', 'This']"
15013,Maryland,39.00039,-76.74997,"['called', 'out', 'the', 'transactions', '--', ""''"", 'Delaware', 'and', 'Maryland', 'sold', 'to', 'Beaumont', 'and', 'Company', ',', ""''"", '``', 'Delware', 'and', 'Maryland', 'sold', 'to', 'Tighe', 'and', 'Company', ',', ""''"", 'and', 'so', 'on', '.', 'This', 'simplified', 'the', 'bookkeeping', 'of', 'the', 'various', 'firms', ',']"
15177,North Front Street,22.49471,114.13812,"['family', 'was', 'by', 'this', 'time', 'established', 'in', 'its', 'new', 'and', 'larger', 'and', 'more', 'tastefully', 'furnished', 'house', 'on', 'North', 'Front', 'Street', ',', 'facing', 'the', 'river', '.', 'The', 'house', 'was', 'four', 'stories', 'tall', 'and', 'stood', 'twenty-five', 'feet', 'on', 'the', 'street', 'front', ',']"
15450,Chestnut Street,40.05365,-89.18537,"['a', 'certain', 'Mrs.', 'Semple', ',', 'who', 'interested', 'him', 'greatly', '.', 'Her', 'husband', 'had', 'a', 'pretentious', 'shoe', 'store', 'on', 'Chestnut', 'Street', ',', 'near', 'Third', ',', 'and', 'was', 'planning', 'to', 'open', 'a', 'second', 'one', 'farther', 'out', 'on', 'the', 'same', 'street', '.', 'The']"
15539,Willow Street,37.5912,-83.81353,"['Railway', 'Company', ',', 'had', 'been', 'put', 'into', 'operation', 'on', 'a', 'mile', 'and', 'a', 'half', 'of', 'tracks', 'extending', 'from', 'Willow', 'Street', 'along', 'Front', 'to', 'Germantown', 'Road', ',', 'and', 'thence', 'by', 'various', 'streets', 'to', 'what', 'was', 'then', 'known', 'as', 'the', 'Cohocksink', 'Depot']"
15544,Germantown Road,43.22862,-88.11037,"['put', 'into', 'operation', 'on', 'a', 'mile', 'and', 'a', 'half', 'of', 'tracks', 'extending', 'from', 'Willow', 'Street', 'along', 'Front', 'to', 'Germantown', 'Road', ',', 'and', 'thence', 'by', 'various', 'streets', 'to', 'what', 'was', 'then', 'known', 'as', 'the', 'Cohocksink', 'Depot', ';', 'and', 'it', 'was', 'thought']"
16764,Third Street,-33.57917,151.30833,"['it', 'would', 'seem', 'to-day', ',', 'was', 'most', 'fascinating', 'to', 'Cowperwood', '.', 'The', 'room', 'that', 'he', 'went', 'to', 'in', 'Third', 'Street', ',', 'at', 'Dock', ',', 'where', 'the', 'brokers', 'or', 'their', 'agents', 'and', 'clerks', 'gathered', 'one', 'hundred', 'and', 'fifty', 'strong', ',', 'was']"
16971,New York,30.03593,-90.02561,"['furnished', ';', 'and', 'on', 'the', 'west', 'wall', 'a', 'large', 'blackboard', 'carried', 'current', 'quotations', 'in', 'stocks', 'as', 'telegraphed', 'from', 'New', 'York', 'and', 'Boston', '.', 'A', 'wicket-like', 'fence', 'in', 'the', 'center', 'of', 'the', 'room', 'surrounded', 'the', 'desk', 'and', 'chair', 'of', 'the', 'official']"
16973,Boston,42.35843,-71.05977,"['and', 'on', 'the', 'west', 'wall', 'a', 'large', 'blackboard', 'carried', 'current', 'quotations', 'in', 'stocks', 'as', 'telegraphed', 'from', 'New', 'York', 'and', 'Boston', '.', 'A', 'wicket-like', 'fence', 'in', 'the', 'center', 'of', 'the', 'room', 'surrounded', 'the', 'desk', 'and', 'chair', 'of', 'the', 'official', 'recorder', ';']"
17677,France,46,2,"['--', 'of', 'great', 'railway', 'and', 'street-car', 'undertakings', ',', 'land', 'developments', ',', 'government', 'revision', 'of', 'the', 'tariff', ',', 'war', 'between', 'France', 'and', 'Turkey', ',', 'famine', 'in', 'Russia', 'or', 'Ireland', ',', 'and', 'so', 'on', '.', 'The', 'first', 'Atlantic', 'cable', 'had', 'not', 'been']"
17679,Turkey,37.47926,-83.50768,"['great', 'railway', 'and', 'street-car', 'undertakings', ',', 'land', 'developments', ',', 'government', 'revision', 'of', 'the', 'tariff', ',', 'war', 'between', 'France', 'and', 'Turkey', ',', 'famine', 'in', 'Russia', 'or', 'Ireland', ',', 'and', 'so', 'on', '.', 'The', 'first', 'Atlantic', 'cable', 'had', 'not', 'been', 'laid', 'as']"
17683,Russia,60,100,"['undertakings', ',', 'land', 'developments', ',', 'government', 'revision', 'of', 'the', 'tariff', ',', 'war', 'between', 'France', 'and', 'Turkey', ',', 'famine', 'in', 'Russia', 'or', 'Ireland', ',', 'and', 'so', 'on', '.', 'The', 'first', 'Atlantic', 'cable', 'had', 'not', 'been', 'laid', 'as', 'yet', ',', 'and', 'news']"
17685,Ireland,38.81566,-80.46175,"['land', 'developments', ',', 'government', 'revision', 'of', 'the', 'tariff', ',', 'war', 'between', 'France', 'and', 'Turkey', ',', 'famine', 'in', 'Russia', 'or', 'Ireland', ',', 'and', 'so', 'on', '.', 'The', 'first', 'Atlantic', 'cable', 'had', 'not', 'been', 'laid', 'as', 'yet', ',', 'and', 'news', 'of', 'any']"
17693,Atlantic,43.5827,-65.34141,"[',', 'war', 'between', 'France', 'and', 'Turkey', ',', 'famine', 'in', 'Russia', 'or', 'Ireland', ',', 'and', 'so', 'on', '.', 'The', 'first', 'Atlantic', 'cable', 'had', 'not', 'been', 'laid', 'as', 'yet', ',', 'and', 'news', 'of', 'any', 'kind', 'from', 'abroad', 'was', 'slow', 'and', 'meager', '.']"
17729,Cyrus Field,38.30536,-82.57266,"['slow', 'and', 'meager', '.', 'Still', 'there', 'were', 'great', 'financial', 'figures', 'in', 'the', 'held', ',', 'men', 'who', ',', 'like', 'Cyrus', 'Field', ',', 'or', 'William', 'H.', 'Vanderbilt', ',', 'or', 'F.', 'X.', 'Drexel', ',', 'were', 'doing', 'marvelous', 'things', ',', 'and', 'their', 'activities', 'and']"
19198,North Front Street,22.49471,114.13812,"['deal', 'of', 'pleasure', '.', 'Their', 'house', 'was', 'located', 'not', 'so', 'very', 'far', 'from', 'his', 'own', ',', 'on', 'North', 'Front', 'Street', ',', 'in', 'the', 'neighborhood', 'of', 'what', 'is', 'now', 'known', 'as', 'No', '.', '956', '.', 'It', 'had', ',', 'in', 'summer', ',']"
19476,Philadelphia,39.95233,-75.16379,"['Lillian', 'Wiggin', ',', 'that', 'was', 'her', 'maiden', 'name', '--', 'had', 'two', 'brothers', 'and', 'one', 'sister', ',', 'all', 'living', 'in', 'Philadelphia', 'and', 'all', 'married', 'at', 'this', 'time', '.', 'They', 'thought', 'she', 'had', 'done', 'very', 'well', 'in', 'her', 'marriage', '.', 'It', 'could']"
20020,Chestnut Street,40.05365,-89.18537,"['year', 'or', 'so', ',', 'Cowperwood', 'bought', 'his', 'shoes', 'of', 'Mr.', 'Semple', '.', 'Occasionally', 'also', 'he', 'stopped', 'in', 'the', 'Chestnut', 'Street', 'store', 'to', 'exchange', 'the', 'time', 'of', 'the', 'day', '.', 'Semple', 'asked', 'his', 'opinion', 'as', 'to', 'the', 'advisability', 'of', 'buying', 'some']"
20514,Semple,47.98346,-81.31652,"['of', 'a', 'week', 'or', 'ten', 'days', '.', 'Again', ',', 'it', 'would', 'be', 'hard', 'to', 'say', 'what', 'he', 'saw', 'in', 'Semple', '.', 'Her', 'prettiness', ',', 'wax-like', 'in', 'its', 'quality', ',', 'fascinated', 'him', ';', 'her', 'indifference', 'aroused', 'perhaps', 'his', 'combative', 'soul', '.']"
20654,West Philadelphia,33.19707,-89.77731,"['dollars', 'a', 'week', ',', 'and', 'he', 'was', 'certain', 'soon', 'to', 'get', 'more', '.', 'Some', 'lots', 'of', 'his', 'in', 'West', 'Philadelphia', ',', 'bought', 'three', 'years', 'before', ',', 'had', 'increased', 'notably', 'in', 'value', '.', 'His', 'street-car', 'holdings', ',', 'augmented', 'by', 'still', 'additional']"
21161,Cuba,22,-79.5,"['.', ""''"", 'It', 'was', 'while', 'he', 'was', 'calling', 'on', 'her', 'in', 'this', 'way', 'that', 'his', 'Uncle', 'Seneca', 'died', 'in', 'Cuba', 'and', 'left', 'him', 'fifteen', 'thousand', 'dollars', '.', 'This', 'money', 'made', 'him', 'worth', 'nearly', 'twenty-five', 'thousand', 'dollars', 'in', 'his', 'own', 'right']"
22256,Third National Bank,-33.57917,151.30833,"['business', '.', 'She', 'knew', 'his', 'father', 'was', 'likely', 'to', 'succeed', 'to', 'the', 'position', 'of', 'vice-president', 'in', 'the', 'Third', 'National', 'Bank', ',', 'and', 'she', 'liked', 'the', 'Cowperwoods', '.', 'Now', 'she', 'began', 'to', 'realize', 'that', 'there', 'was', 'something', 'more', 'than', 'mere', 'friendship']"
24235,South Third Street,-6.33333,39.5,"['Chapter', 'IX', 'Cowperwood', 'started', 'in', 'the', 'note', 'brokerage', 'business', 'with', 'a', 'small', 'office', 'at', 'No', '.', '64', 'South', 'Third', 'Street', ',', 'where', 'he', 'very', 'soon', 'had', 'the', 'pleasure', 'of', 'discovering', 'that', 'his', 'former', 'excellent', 'business', 'connections', 'remembered', 'him', '.', 'He']"
24409,Philadelphia,39.95233,-75.16379,"['street-car', 'line', ',', 'which', 'was', 'a', 'shambling', 'affair', ',', 'had', 'been', 'laid', 'on', 'Front', 'Street', ',', 'the', 'streets', 'of', 'Philadelphia', 'had', 'been', 'crowded', 'with', 'hundreds', 'of', 'springless', 'omnibuses', 'rattling', 'over', 'rough', ',', 'hard', ',', 'cobblestones', '.', 'Now', ',', 'thanks', 'to']"
24438,New York,30.03593,-90.02561,"['over', 'rough', ',', 'hard', ',', 'cobblestones', '.', 'Now', ',', 'thanks', 'to', 'the', 'idea', 'of', 'John', 'Stephenson', ',', 'in', 'New', 'York', ',', 'the', 'double', 'rail', 'track', 'idea', 'had', 'come', ',', 'and', 'besides', 'the', 'line', 'on', 'Fifth', 'and', 'Sixth', 'Streets', '(', 'the']"
24646,West Philadelphia,33.19707,-89.77731,"['had', 'been', 'but', 'recently', 'started', ',', 'was', 'paying', 'six', 'hundred', 'dollars', 'a', 'day', '.', 'A', 'project', 'for', 'a', 'West', 'Philadelphia', 'line', '(', 'Walnut', 'and', 'Chestnut', ')', 'was', 'on', 'foot', ',', 'as', 'were', 'lines', 'to', 'occupy', 'Second', 'and', 'Third', 'Streets', ',']"
24806,Chestnut Street,40.05365,-89.18537,"['the', 'Second', 'and', 'Third', 'Street', 'line', 'was', 'engineered', ',', 'he', 'invested', 'in', 'that', 'and', 'in', 'the', 'Walnut', 'and', 'Chestnut', 'Street', 'line', 'also', '.', 'He', 'began', 'to', 'have', 'vague', 'dreams', 'of', 'controlling', 'a', 'line', 'himself', 'some', 'day', ',', 'but', 'as', 'yet']"
24989,Callowhill Street,53.05917,-6.14833,"['warm', 'October', 'day', 'when', 'he', 'and', 'Lillian', 'went', 'to', 'the', 'altar', ',', 'in', 'the', 'First', 'Presbyterian', 'Church', 'of', 'Callowhill', 'Street', '.', 'His', 'bride', ',', 'Frank', 'was', 'satisfied', ',', 'looked', 'exquisite', 'in', 'a', 'trailing', 'gown', 'of', 'cream', 'lace', '--', 'a', 'creation']"
25095,New York,30.03593,-90.02561,"['smart', 'business', 'suit', 'for', 'traveling', '.', 'He', 'had', 'arranged', 'his', 'affairs', 'for', 'a', 'two', 'weeks', ""'"", 'trip', 'to', 'New', 'York', 'and', 'Boston', '.', 'They', 'took', 'an', 'afternoon', 'train', 'for', 'New', 'York', ',', 'which', 'required', 'five', 'hours', 'to', 'reach', '.', 'When']"
25097,Boston,42.35843,-71.05977,"['suit', 'for', 'traveling', '.', 'He', 'had', 'arranged', 'his', 'affairs', 'for', 'a', 'two', 'weeks', ""'"", 'trip', 'to', 'New', 'York', 'and', 'Boston', '.', 'They', 'took', 'an', 'afternoon', 'train', 'for', 'New', 'York', ',', 'which', 'required', 'five', 'hours', 'to', 'reach', '.', 'When', 'they', 'were']"
25106,New York,30.03593,-90.02561,"['for', 'a', 'two', 'weeks', ""'"", 'trip', 'to', 'New', 'York', 'and', 'Boston', '.', 'They', 'took', 'an', 'afternoon', 'train', 'for', 'New', 'York', ',', 'which', 'required', 'five', 'hours', 'to', 'reach', '.', 'When', 'they', 'were', 'finally', 'alone', 'in', 'the', 'Astor', 'House', ',', 'New', 'York']"
25126,New York,30.03593,-90.02561,"[',', 'which', 'required', 'five', 'hours', 'to', 'reach', '.', 'When', 'they', 'were', 'finally', 'alone', 'in', 'the', 'Astor', 'House', ',', 'New', 'York', ',', 'after', 'hours', 'of', 'make-believe', 'and', 'public', 'pretense', 'of', 'indifference', ',', 'he', 'gathered', 'her', 'in', 'his', 'arms', '.', '``', 'Oh']"
25248,New York,30.03593,-90.02561,"['dining', ',', 'seeing', 'the', 'sights', '.', 'He', 'was', 'curious', 'to', 'visit', 'the', 'financial', 'sections', 'of', 'both', 'cities', '.', 'New', 'York', 'and', 'Boston', 'appealed', 'to', 'him', 'as', 'commercially', 'solid', '.', 'He', 'wondered', ',', 'as', 'he', 'observed', 'the', 'former', ',', 'whether', 'he']"
25250,Boston,42.35843,-71.05977,"['seeing', 'the', 'sights', '.', 'He', 'was', 'curious', 'to', 'visit', 'the', 'financial', 'sections', 'of', 'both', 'cities', '.', 'New', 'York', 'and', 'Boston', 'appealed', 'to', 'him', 'as', 'commercially', 'solid', '.', 'He', 'wondered', ',', 'as', 'he', 'observed', 'the', 'former', ',', 'whether', 'he', 'should', 'ever']"
25272,Philadelphia,39.95233,-75.16379,"['him', 'as', 'commercially', 'solid', '.', 'He', 'wondered', ',', 'as', 'he', 'observed', 'the', 'former', ',', 'whether', 'he', 'should', 'ever', 'leave', 'Philadelphia', '.', 'He', 'was', 'going', 'to', 'be', 'very', 'happy', 'there', 'now', ',', 'he', 'thought', ',', 'with', 'Lillian', 'and', 'possibly', 'a', 'brood']"
25373,North Front Street,22.49471,114.13812,"['life', 'of', 'Mrs.', 'Cowperwood', 'as', 'Mrs.', 'Semple', '.', 'They', 'had', 'decided', 'to', 'occupy', 'her', 'house', ',', 'on', 'North', 'Front', 'Street', ',', 'for', 'a', 'while', 'at', 'least', '.', 'Cowperwood', ',', 'aggressive', 'in', 'his', 'current', 'artistic', 'mood', ',', 'had', 'objected', 'at', 'once']"
25482,Philadelphia,39.95233,-75.16379,"['many', 'homes', 'that', 'were', 'more', 'distinguished', 'and', 'harmonious', 'than', 'his', 'own', '.', 'One', 'could', 'not', 'walk', 'or', 'drive', 'about', 'Philadelphia', 'without', 'seeing', 'and', 'being', 'impressed', 'with', 'the', 'general', 'tendency', 'toward', 'a', 'more', 'cultivated', 'and', 'selective', 'social', 'life', '.', 'Many', 'excellent']"
25823,Chestnut Street,40.05365,-89.18537,"['in', 'spirit', ',', 'quiet', ',', 'meditative', ',', 'refined', '.', 'From', 'discussing', 'the', 'quality', 'of', 'a', 'certain', 'building', 'on', 'Chestnut', 'Street', 'which', 'was', 'then', 'being', 'erected', ',', 'and', 'which', 'Ellsworth', 'pronounced', 'atrocious', ',', 'they', 'had', 'fallen', 'to', 'discussing', 'art', 'in', 'general']"
25852,America,26.0173,-104.41406,"['pronounced', 'atrocious', ',', 'they', 'had', 'fallen', 'to', 'discussing', 'art', 'in', 'general', ',', 'or', 'the', 'lack', 'of', 'it', ',', 'in', 'America', '.', 'And', 'it', 'occurred', 'to', 'him', 'that', 'Ellsworth', 'was', 'the', 'man', 'to', 'carry', 'out', 'his', 'decorative', 'views', 'to', 'a', 'nicety']"
26001,Normandy,49.19906,0.49988,"['doors', ';', 'but', 'the', 'intention', 'was', 'to', 'hang', 'in', 'this', 'opening', 'a', 'silk', 'hanging', 'depicting', 'a', 'wedding', 'scene', 'in', 'Normandy', '.', 'Old', 'English', 'oak', 'was', 'used', 'in', 'the', 'dining-room', ',', 'an', 'American', 'imitation', 'of', 'Chippendale', 'and', 'Sheraton', 'for', 'the', 'sitting-room']"
26095,America,26.0173,-104.41406,"['Cowperwood', 'was', 'shocked', 'by', 'the', 'nudity', 'of', 'the', 'Venus', 'which', 'conveyed', 'an', 'atmosphere', 'of', 'European', 'freedom', 'not', 'common', 'to', 'America', ';', 'but', 'she', 'said', 'nothing', '.', 'It', 'was', 'all', 'harmonious', 'and', 'soothing', ',', 'and', 'she', 'did', 'not', 'feel', 'herself', 'capable']"
27043,Washington,50.90487,-0.40649,"['and', 'another', 'who', 'were', ""''"", 'making', 'something', 'out', 'of', 'politics', ',', ""''"", 'and', 'some', 'national', 'figures', 'who', 'came', 'from', 'Washington', 'to', 'Philadelphia', 'at', 'times', 'to', 'see', 'Drexel', '&', 'Co.', ',', 'Clark', '&', 'Co.', ',', 'and', 'even', 'Tighe', '&', 'Co', '.']"
27045,Philadelphia,39.95233,-75.16379,"['who', 'were', ""''"", 'making', 'something', 'out', 'of', 'politics', ',', ""''"", 'and', 'some', 'national', 'figures', 'who', 'came', 'from', 'Washington', 'to', 'Philadelphia', 'at', 'times', 'to', 'see', 'Drexel', '&', 'Co.', ',', 'Clark', '&', 'Co.', ',', 'and', 'even', 'Tighe', '&', 'Co', '.', 'These', 'men']"
27276,Philadelphia,39.95233,-75.16379,"['the', 'officials', 'made', 'money', ',', 'and', 'the', 'brokers', 'received', 'a', 'fat', 'commission', '.', 'There', 'was', 'a', 'political', 'ring', 'in', 'Philadelphia', 'in', 'which', 'the', 'mayor', ',', 'certain', 'members', 'of', 'the', 'council', ',', 'the', 'treasurer', ',', 'the', 'chief', 'of', 'police', ',', 'the']"
27529,Philadelphia,39.95233,-75.16379,"['take', 'any', 'at', 'first', ';', 'but', 'now', 'he', 'changed', 'his', 'mind', ',', 'and', 'bought', 'one', ',', 'not', 'only', 'in', 'Philadelphia', ',', 'but', 'in', 'New', 'York', 'also', '.', 'A', 'certain', 'Joseph', 'Zimmerman', ',', 'a', 'dry-goods', 'man', 'for', 'whom', 'he', 'had', 'handled']"
27534,New York,30.03593,-90.02561,"['but', 'now', 'he', 'changed', 'his', 'mind', ',', 'and', 'bought', 'one', ',', 'not', 'only', 'in', 'Philadelphia', ',', 'but', 'in', 'New', 'York', 'also', '.', 'A', 'certain', 'Joseph', 'Zimmerman', ',', 'a', 'dry-goods', 'man', 'for', 'whom', 'he', 'had', 'handled', 'various', 'note', 'issues', ',', 'suggested']"
27808,Schuylkill,39.94233,-75.18712,"[',', 'for', 'he', 'disliked', 'that', 'idea', '--', 'bankers', ',', 'investors', ',', 'customers', 'and', 'prospective', 'customers', '.', 'Out', 'on', 'the', 'Schuylkill', ',', 'the', 'Wissahickon', ',', 'and', 'elsewhere', ',', 'were', 'popular', 'dining', 'places', 'where', 'one', 'could', 'drive', 'on', 'Sunday', '.', 'He', 'and']"
27811,Wissahickon,40.01733,-75.20935,"['disliked', 'that', 'idea', '--', 'bankers', ',', 'investors', ',', 'customers', 'and', 'prospective', 'customers', '.', 'Out', 'on', 'the', 'Schuylkill', ',', 'the', 'Wissahickon', ',', 'and', 'elsewhere', ',', 'were', 'popular', 'dining', 'places', 'where', 'one', 'could', 'drive', 'on', 'Sunday', '.', 'He', 'and', 'Mrs.', 'Cowperwood', 'frequently']"
28249,North,22.49471,114.13812,"['...', 'There', 'came', 'in', 'this', 'period', 'the', 'slow', 'approach', ',', 'and', 'finally', 'the', 'declaration', ',', 'of', 'war', 'between', 'the', 'North', 'and', 'the', 'South', ',', 'attended', 'with', 'so', 'much', 'excitement', 'that', 'almost', 'all', 'current', 'minds', 'were', 'notably', 'colored', 'by', 'it', '.']"
28306,Springfield,39.80172,-89.64371,"['of', 'John', 'Brown', ""'s"", 'body', ';', 'the', 'arrival', 'of', 'Lincoln', ',', 'the', 'great', 'commoner', ',', 'on', 'his', 'way', 'from', 'Springfield', ',', 'Illinois', ',', 'to', 'Washington', 'via', 'Philadelphia', ',', 'to', 'take', 'the', 'oath', 'of', 'office', ';', 'the', 'battle', 'of', 'Bull', 'Run']"
28308,Illinois,40.00032,-89.25037,"['Brown', ""'s"", 'body', ';', 'the', 'arrival', 'of', 'Lincoln', ',', 'the', 'great', 'commoner', ',', 'on', 'his', 'way', 'from', 'Springfield', ',', 'Illinois', ',', 'to', 'Washington', 'via', 'Philadelphia', ',', 'to', 'take', 'the', 'oath', 'of', 'office', ';', 'the', 'battle', 'of', 'Bull', 'Run', ';', 'the']"
